item,name,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q59660259,ANDRÉ GASPAR MENDES DE CARVALHO,Q1129430,Broad Convergence for the Salvation of Angola,,,2012-09-27,2017-08-22,male,Q59660259-D0418713-5913-467E-BC64-C62F71497E8A
Q111974691,ANGELINA ADOLFO MACAI,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974691-7743BC1F-5696-45B3-B487-44DA59EAF094
Q111974692,ANITA RAQUEL BELA FILIPE,Q28699,National Union for the Total Independence of Angola,,,2012-09-27,2017-08-22,female,Q111974692-E70675D0-D4B3-4315-9F4C-4FFE0E53E59F
Q2857736,ANTÓNIO DOS SANTOS FRANÇA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q2857736-3C6F698C-6D0B-4D40-9F89-050AF2C07361
Q111974239,ANTÓNIO FELICIANO FERREIRA JÚNIOR,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974239-423FD00A-B8D0-4FED-8496-23CFF06A3387
Q111974693,ANTÓNIO FRANCISCO CORTEZ,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974693-488FE96B-845C-47E8-8142-DA5C6606F27C
Q111974694,ANTÓNIO VICTORINO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974694-28B239F7-7DC9-42B3-9260-4804458E6FBD
Q3810723,ANÍBAL JOÃO DA SILVA MELO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q3810723-0BDBC357-C740-4726-964C-BC6EE5C98F38
Q111937228,ARMANDO DA CRUZ NETO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111937228-8AE519D0-C7CE-4077-A0F8-9F7018A259D5
Q111974696,ARMANDO DALA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974696-EF769A5B-AB59-4D8C-A706-B6D7E3B5C7A3
Q111974697,AURORA JUNJO CASSULE,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974697-8A4A3AD8-BD82-4E3E-89B2-57306D8BE5E2
Q2821497,Abel Chivukuvuku,,,,,2012-09-27,,male,Q2821497-C4DDAEE7-AA62-45F6-9695-A2776FAAC0A9
Q111974243,BENEDITO DANIEL,Q1674856,Social Renewal Party,,,2012-09-27,2017-08-22,male,Q111974243-A996F030-8DAC-426D-B5C0-7B3A4BC8E319
Q16497857,BENTO JOAQUIM SEBASTIÃO FRANCISCO BENTO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q16497857-387DA71D-57B1-4494-82D7-0DA1C374B6E5
Q111974244,BENTO RAIMUNDO KANDALA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974244-A88008C3-CED4-42DF-8005-FC31CA9C8211
Q54824061,BIBIANA NANDOMBUA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q54824061-59DF35CB-CECF-4346-AACF-7308D29AC6E3
Q4931550,BOAVENTURA DA SILVA CARDOSO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q4931550-C890C786-BA88-4337-A727-CFED359C84BF
Q16336949,Bornito de Sousa,,,,,2012-09-27,,male,Q16336949-1CECBC9D-31CA-4C0B-A964-7A980CF70302
Q111974698,CARLOS ALBERTO FERREIRA PINTO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974698-7EA56F69-DF79-4AA5-BEE4-7069B4557AD2
Q111974699,CARLOS ALBERTO PEREIRA DOS SANTOS VAN-DÚNEM,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974699-8F3C7331-D090-4A0F-AC25-4AB2920BC7F5
Q111974700,CARLOS DA ROCHA CRUZ,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974700-AE67C294-13E7-4B6B-829A-4B9D683E8453
Q111974701,CARLOS DE OLIVEIRA FONTOURA,Q28699,National Union for the Total Independence of Angola,,,2012-09-27,2017-08-22,male,Q111974701-1E2EE405-C51D-4740-A9E5-B3D7E6083DDF
Q111974702,CARLOS DOMINGUES BENDINHA DE ALMEIDA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974702-870E74CA-FF40-41B4-A8E9-E4755DEA999B
Q111974245,CARLOS TIAGO KANDANDA,Q1129430,Broad Convergence for the Salvation of Angola,,,2012-09-27,2017-08-22,male,Q111974245-39183D79-D455-41ED-A5EC-68CF7338CB2B
Q5044792,CAROLINA CERQUEIRA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q5044792-08039c8e-4993-4273-3c80-a9137bc6b4c2
Q51883209,CAROLINA CRISTINA ELIAS,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q51883209-D6CE2D76-1393-424B-A964-9A89F62DB4CB
Q111974703,CASSONGO JOÃO DA CRUZ,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974703-26E8A882-BA73-4146-AEC5-43808F6F3F64
Q111974704,CLARICE MATILDE MUNGA KAPUTU,Q28699,National Union for the Total Independence of Angola,,,2012-09-27,2017-08-22,female,Q111974704-FF066F91-C0CD-4E79-98EE-95E1C0058009
Q51883210,CÂNDIDA CELESTE DA SILVA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q51883210-44D55883-5F57-44F4-8BA2-6A47D2D15306
Q111974705,DANIEL JOSÉ DOMINGOS,Q28699,National Union for the Total Independence of Angola,,,2012-09-27,2017-08-22,male,Q111974705-432FFC3C-B951-4605-8E47-68DAD290C243
Q111974706,DEMÓSTENES AMÓS CHILINGUTILA,Q28699,National Union for the Total Independence of Angola,,,2012-09-27,2017-08-22,male,Q111974706-24EA04F9-C26B-4C77-87C6-C3634DFA0762
Q111974707,DESIDÉRIO DA GRAÇA MPINGUE KALENGA WAPOTA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974707-B1165970-2B9F-4911-A33D-4B64B1DF09DD
Q111974251,DIÓGENES DO ESPÍRITO SANTO OLIVEIRA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974251-F589D7AE-6D48-4716-827E-DD37FB0EDBA2
Q29876705,DOMINGOS JOÃO FERREIRA PINTO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q29876705-14d49ba5-4235-bd68-b65d-c561683d1b27
Q111974708,DOMINGOS KAJAMA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974708-A1AFF3E7-13AD-4587-93AD-81E306945E44
Q111974709,DOMINGOS MARTINS NGOLA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974709-2DD222FC-1686-4FF5-98A9-ABD2FC37D49E
Q111974710,DOMINGOS PAULINO DEMBELE,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974710-407D506D-0DE6-4EE6-8BF6-4BA7D4A6B93E
Q54824062,DULCE GINGA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q54824062-AF889829-DC9D-41EE-8002-E1B802CD3A73
Q111974711,EDUARDA MARIA NICOLAU SILVESTRE MAGALHÃES,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974711-AC728970-1A73-4E83-BC08-09B595EDABB9
Q111974255,EDUARDO GOMES NELUMBA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974255-8C7049AB-5FB3-401A-A21F-D0A5A8BEBCDB
Q111974712,EDUARDO KUANGANA,Q1674856,Social Renewal Party,,,2012-09-27,2017-08-22,male,Q111974712-1EB3325C-A9A8-43A2-B7C7-394A15499072
Q111974256,ELIAS PIEDOSO CHIMUCO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974256-E9F8D0EE-871B-4C8D-A03E-46726F2D2ADE
Q111974713,ELIOTH WONGIMBA EKOLELO,Q28699,National Union for the Total Independence of Angola,,,2012-09-27,2017-08-22,male,Q111974713-27684E64-74EB-4DF7-9A78-7D8770A52E1C
Q111974714,ELISA KATA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974714-C42B03EE-D26C-44E3-9F4F-8AB85FE7A87B
Q111974715,ELISEU SEGUNDA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974715-0BF32D15-E056-41F8-8102-91A500B0A037
Q111974716,ELSA MARIA DA CONCEIÇÃO AMBRIZ,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974716-C9D72CED-03E4-4357-B231-155A35D6EC05
Q111974257,ELVIRA PEREGRINA DE JESUS VAN-DÚNEM,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974257-16067849-4D37-4F3C-BAFA-CE42C27061FD
Q111974258,EMÍLIA CARLOTA SEBASTIÃO CELESTINO DIAS,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974258-C56450CB-BD6E-439A-8396-10C5811524B5
Q111974717,EMÍLIO JOSÉ HOMEM GOMES,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974717-05D1DE4A-6C55-4991-9635-9074E0F01FF0
Q111974260,ERNESTO JOAQUIM MULATO,Q28699,National Union for the Total Independence of Angola,,,2012-09-27,2017-08-22,male,Q111974260-9C26BF28-2284-482B-B0A3-9A45268533FC
Q111974261,ESTEVÃO JOSÉ PEDRO KACHIUNGO,Q28699,National Union for the Total Independence of Angola,,,2012-09-27,2017-08-22,male,Q111974261-10332180-C1D0-4ACA-AFA8-39F3267A8B73
Q111974718,EUGÉNIA TAMAR SEMENTE CHIACA NGANDALO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974718-598AF61B-FDCA-4E0B-AE11-CE8FD5BE04E5
Q111974719,EUGÊNIO ANTONINO NGOLO MANUVAKOLA,Q28699,National Union for the Total Independence of Angola,,,2012-09-27,2017-08-22,male,Q111974719-8D7916CA-607E-41F2-A1B1-D99A8963ACF0
Q111974263,EULÁLIA MARIA ALVES ROCHA SILVA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974263-34372A55-13CF-4E50-AF6B-6B892C21D8FB
Q111974720,EVA QUIBUBA CANGUDI,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974720-F1941D9E-187C-49AF-B69C-BD224EC01C86
Q111974721,EXALGINA RENEÉ VICENTE OLAVO GAMBÔA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974721-DAA35C52-6C0B-4417-99A7-A90CA8BC5344
Q109984872,FAUSTINA FERNANDES INGLÊS DE ALMEIDA ALVES,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q109984872-F3EBBB70-FE3D-4E56-BD24-7889025506A9
Q111974267,FERNANDO BARTOLOMEU CATIVA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974267-9DC35026-C4BA-4EAF-BE92-BD3974D1F0D6
Q310815,FERNANDO DA PIEDADE DIAS DOS SANTOS,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q310815-894512CD-98AD-4A39-8447-F1E1C2EB76F0
Q111974722,FERNANDO DOMINGOS HEITOR DA COSTA FRANCISCO,Q28699,National Union for the Total Independence of Angola,,,2012-09-27,2017-08-22,male,Q111974722-892D737E-A037-4DB0-9826-37CD28C066A8
Q264090,FERNANDO JOSÉ DE FRANÇA DIAS VAN-DÚNEM,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q264090-8325F516-564B-4A7C-845F-3E524E23CBB5
Q111974723,FILIPE DOMINGOS,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974723-339C3E5A-0A7A-4487-9F21-E6EFD9B0FF15
Q111974724,FLORENTINO GABRIEL SAMBUNDO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974724-89A19154-B15C-4935-AF35-3308A8AD2FF1
Q111974725,FRANCISCA DE FÁTIMA DO ESPÍRITO SANTO CARVALHO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974725-00E603AD-43DE-4DE0-916D-742A97A7DB23
Q111974726,FRANCISCO ALBERTO CARLOS MENDES,Q907051,National Liberation Front of Angola,,,2012-09-27,2017-08-22,male,Q111974726-28CB359E-663B-4FF6-9651-4975FFF4F4AE
Q111974268,FRANCISCO BOAVENTURA CANJONGO CHITAPA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974268-FD96DB04-8178-4F0E-83C9-84068C04FB60
Q111974727,FRANCISCO DE CASTRO MARIA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974727-240A4B59-C370-44ED-ABEA-DA21589DD493
Q5483447,FRANCISCO HIGINO LOPES CARNEIRO,Q28551,People's Movement for the Liberation of Angola,,,2008,,male,Q5483447-6CFCF79B-739A-4D81-8269-A7C6E655CFCD
Q111974728,FRANCISCO JOSÉ RAMOS DA CRUZ,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974728-5FDC3838-1BC5-41C8-9D94-CAC765152A95
Q111974729,FRANCISCO MAGALHÃES PAIVA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974729-598AC3E0-1C59-4298-B77E-07B0B0B277AB
Q111974731,GABINETE LOCAL DO MOXICO,,,,,2012-09-27,2017-08-22,,Q111974731-8B1162C6-E7A8-4829-9074-037C83013D0E
Q111974732,GARCIA VIERIA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974732-820CDDD4-F0EC-4E56-852B-605B99B55D80
Q111954380,GENOVEVA DA CONCEIÇÃO LINO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111954380-02B3D02B-831B-466E-8B45-266DF6F44924
Q111974733,GERDINA ULIPAMUE DIDALELWA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974733-B9E3AAA2-3D60-42AC-A78D-FEEED35DCBD3
Q111974273,GILBERTO MANUEL PEREIRA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974273-E324601B-B920-45E3-94EF-969E3D9D27EF
Q111974734,GRACIANA EUGÉNIA MANUEL PEDRO NEVES CAETANO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974734-CA63D05F-EEE2-4F60-899C-2456B13E3AF9
Q29876723,GUILHERMINA CONTREIRAS DA COSTA PRATA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q29876723-9b665c6d-4cf7-6fef-ebe3-acec82ad4374
Q111974735,GUILHERMINA FUNDANGA MANUEL MAYER ALKAIM,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974735-841975ED-FC5F-402A-AD0E-6395682E2C78
Q111974736,GUSTAVO DIAS VAZ DA CONCEIÇÃO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974736-0E5FD989-1773-415C-A30C-9C562C69E2D9
Q51883212,HELENA BONGUELA ABEL,Q28699,National Union for the Total Independence of Angola,,,2012-09-27,2017-08-22,female,Q51883212-5DCB54CF-3FA8-4F84-A066-703414D5C009
Q111974737,IRENE ALEXANDRA DA SILVA NETO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974737-9FCB2573-CE2E-4153-87F8-5B3033452AA1
Q51883033,ISABEL JOÃO MIGUEL SEBASTIÃO PELIGANGA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q51883033-957B7FB9-6601-40E1-A071-170B18FE8EF7
Q29876771,JEREMIAS DUMBO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q29876771-2a780689-4d14-822d-00a7-3c0c5c87e0ed
Q111974276,JESUÍNO MANUEL DA SILVA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974276-3FF05F04-F1BC-458C-9792-53B7C5398EE1
Q111974277,JOANA DE JESUS DA CONCEIÇÃO PEDRO ANDRÉ E PEDRO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974277-1F25BB0F-0787-44FF-976B-5321C93A3130
Q16337620,JOANA LINA RAMOS BAPTISTA,,,,,2012-09-27,2017-08-22,female,Q16337620-512489CD-994B-4A61-9A89-93FBCC77F24C
Q16337620,JOANA LINA RAMOS BAPTISTA CÂNDIDO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q16337620-18645EC3-A795-4C1C-B99F-5FAD91F1ACF7
Q111974738,JOANA META FERNANDES DOS SANTOS,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974738-28615CB6-6784-4A15-8517-0FD6D57415AC
Q111974279,JOAQUIM ANTÓNIO CARLOS REIS JÚNIOR,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974279-906C51EC-35AB-485A-8EEF-2D67E012AEE3
Q105491326,JOAQUIM DUARTE DA COSTA DAVID,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q105491326-0D29F0D9-50BC-4C19-8825-E32EB2F0EE7E
Q111974283,JOB PEDRO CASTELO CAPAPINHA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974283-07E4D679-44FF-40D4-B308-C1CD9CDA0C8A
Q97482111,JORGE INOCÊNCIO DOMBOLO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q97482111-445DFCC7-B4D7-4A44-838B-DE774545DECF
Q111974739,JOSEFA JOSÉ,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974739-839FD4D8-0911-4A54-9EFF-CF16E62A0522
Q111974740,JOSEFINA PANDEINGE HALEINGE,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974740-502E2EA3-2E77-4438-AF38-AF6C4862F6AF
Q111974741,JOSÉ DA COSTA UAMUHANA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974741-DF9AFD6A-0663-4FEF-BF90-FEE0FB359316
Q111974742,JOSÉ DIOGO VENTURA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974742-09FED3B7-ABE8-4822-A70B-71ABF1E9E2BB
Q111974293,JOSÉ FRANCISCO TINGÃO PEDRO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974293-62FDE7C6-EF1A-40B7-9980-F8302B63AE58
Q111974743,JOSÉ MANGOVO TOMÉ,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974743-01E7CC4C-61F5-444E-B322-8879383EDE79
Q111974294,JOSÉ MARIA JAMBA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974294-F7DFF8DC-C9EC-4BC1-B789-5779A66ECD28
Q111974295,JOSÉ MIÚDO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974295-EB9CA4E5-1CA3-4FFD-AE31-C462B3EE93C9
Q111974297,JOSÉ MOISÉS CIPRIANO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974297-C3641A78-A93D-4032-9564-5BEA2674E965
Q111974744,JOSÉ MÁRIO KATITI,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974744-1E43706C-38A2-4128-B0FE-B5D1E30BB769
Q30345017,JOSÉ SAMUEL CHIWALE,Q28699,National Union for the Total Independence of Angola,,,2012-09-27,2017-08-22,male,Q30345017-7CAB4587-05F3-4725-A0F5-2D384955D1BF
Q111974299,JOÃO DE ALMEIDA AZEVEDO MARTINS,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974299-2CE13725-23E5-42F7-B43E-8772FAE02A9D
Q111974304,JOÃO LUÍS NETO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974304-BB5BA29E-3649-420B-8936-AB866CE5561C
Q111974305,JOÃO MANUEL FRANCISCO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974305-2758A7B5-E675-4A33-B7A7-6C6E4CE6E3B3
Q111974745,JOÃO MARQUES NTIAMA,Q28699,National Union for the Total Independence of Angola,,,2012-09-27,2017-08-22,male,Q111974745-C75BD85E-512B-45D3-B777-0AF23CDF1D6B
Q111974746,JOÃO MUATONGUELA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974746-0C77A2D2-5929-4CAC-ABA4-6D286F5F8C86
Q111974747,JULIÃO FRANCISCO TEIXEIRA,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974747-F498288A-5D3B-44FC-A939-4A3290FF4A91
Q6305249,JULIÃO MATEUS PAULO,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q6305249-C2A82358-C926-4B81-A005-34B47C6C3666
Q111974310,JÚLIA AGOSTINHA CELESTE,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974310-CF6F161C-A953-410A-B109-41F82C6E4701
Q111974311,KILAMBA KIUYIMA SEBASTIÃO VAN-DÚNEM,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,male,Q111974311-99A11C47-9AA7-4419-A87B-5ED73325FCF0
Q111974748,LARISSA CHIOLA ROSA JOSÉ,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974748-09B86777-87AC-48BA-8F20-EF9ABA5B5D6C
Q111974312,LEONEL GOMES,Q1129430,Broad Convergence for the Salvation of Angola,,,2012-09-27,2017-08-22,male,Q111974312-68F44FBC-1934-4E29-B276-AAD0E4655502
Q111974750,LEONOR ESPERANÇA GASPAR,Q1674856,Social Renewal Party,,,2012-09-27,2017-08-22,female,Q111974750-87AFD870-4EA3-43E0-B257-7E4A015322CA
Q111974751,LEONORA MBIMBI DE MORAIS,Q28551,People's Movement for the Liberation of Angola,,,2012-09-27,2017-08-22,female,Q111974751-2B6E20C9-30D8-4F67-AD7E-FCC1CC5F8BF1
